Small Unit Installation Postcode,Jan 2001 - Installations Quantity,Apr 2001 - Installations Quantity,May 2001 - Installations Quantity,Jun 2001 - Installations Quantity,Jul 2001 - Installations Quantity,Aug 2001 - Installations Quantity,Sep 2001 - Installations Quantity,Oct 2001 - Installations Quantity,Nov 2001 - Installations Quantity,Dec 2001 - Installations Quantity,Jan 2002 - Installations Quantity,Feb 2002 - Installations Quantity,Mar 2002 - Installations Quantity,Apr 2002 - Installations Quantity,May 2002 - Installations Quantity,Jun 2002 - Installations Quantity,Jul 2002 - Installations Quantity,Aug 2002 - Installations Quantity,Sep 2002 - Installations Quantity,Oct 2002 - Installations Quantity,Nov 2002 - Installations Quantity,Dec 2002 - Installations Quantity,Installations Quantity Total
4807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4
4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,0,0,2,2,2,1,1,1,3,0,0,0,1,0,1,8,3,0,1,0,4,1,31
4811,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,2,1,1,0,0,0,0,10
4812,0,0,1,0,0,1,0,2,2,1,1,0,2,1,1,1,0,0,2,2,1,0,18
4814,0,0,3,2,0,2,1,2,1,3,1,2,2,2,2,4,2,0,2,1,3,0,35
4815,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,5,0,1,2,2,0,1,18
4816,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6
4817,0,0,1,0,1,2,0,2,0,0,1,3,4,2,1,4,1,3,1,3,1,0,30
4818,0,0,0,0,2,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,10
4819,0,0,0,2,0,1,1,2,0,0,1,0,1,2,1,1,0,2,1,0,1,0,16
4820,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,8
4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
4825,0,0,1,10,6,8,1,7,4,3,3,2,9,2,4,1,6,6,3,2,3,4,85
4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4850,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
4852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,5
4854,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,2,0,0,10
4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
4859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
4860,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,3,1,3,1,15
4861,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5
4865,0,1,1,2,0,0,0,0,2,0,0,1,1,0,0,5,0,0,2,1,0,1,17
4868,0,0,1,0,0,4,2,5,0,2,0,0,2,0,0,7,4,1,1,3,2,1,35
4869,0,1,1,2,2,1,2,1,1,0,3,0,1,3,3,3,1,3,1,3,4,1,37
4870,1,2,4,7,5,10,9,12,3,7,7,2,8,4,10,18,6,14,6,10,5,12,162
4871,0,0,2,1,4,2,5,3,0,1,0,1,1,2,1,4,3,5,2,2,2,4,45
4872,0,2,2,0,3,2,5,3,8,1,2,4,3,2,3,10,5,5,1,3,8,3,75
4873,0,0,1,0,1,2,0,1,1,1,2,2,2,1,2,3,1,0,1,3,6,1,31
4874,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
4875,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4
4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
4877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,0,1,5,1,0,2,3,4,2,1,1,1,2,1,1,5,3,2,5,3,2,2,47
4879,0,0,1,1,2,1,3,5,1,5,6,4,3,2,3,3,2,3,2,3,2,2,54
4880,0,0,1,4,3,1,2,3,1,1,3,2,1,2,4,3,3,2,5,2,7,2,52
4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4882,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,10
4883,0,0,2,2,0,1,2,4,2,2,0,2,1,2,2,0,2,0,1,0,0,1,26
4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,0,0,0,0,2,0,0,1,1,1,0,0,0,3,2,0,0,1,0,1,0,0,12
4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3
4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,0,0,0,9,1,0,1,1,0,20,0,8,0,0,0,0,2,0,6,0,2,0,50
5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,4
5007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
5008,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,7
5009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,8
5012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3
5013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5014,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,6
5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
5016,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,1,1,1,0,10
5017,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,4
5018,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,5
5019,0,0,0,0,0,0,0,1,0,1,3,0,1,1,1,0,0,2,0,1,3,1,15
5020,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,3,0,8
5021,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,4,10
5022,0,1,0,1,0,1,0,0,0,1,2,0,0,1,0,1,2,2,1,1,4,1,19
5023,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,8
5024,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,1,3,2,2,0,15
5025,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,7
5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6
5032,0,2,0,2,0,0,1,1,0,0,0,1,0,0,3,0,1,1,2,1,2,1,18
5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
5034,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8
5035,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,3,0,2,0,0,0,0,9
5038,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,2,1,2,4,1,0,17
5039,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,2,0,10
5040,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,6
5041,0,0,1,1,1,1,0,1,2,1,1,1,1,0,0,1,0,3,2,0,5,2,24
5042,0,0,0,0,1,0,2,0,0,0,1,0,1,0,2,0,1,0,1,1,1,3,14
5043,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,2,0,2,1,2,13
5044,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,2,1,1,6,3,20
5045,0,0,1,0,1,0,1,0,2,1,0,0,2,1,1,0,1,0,1,0,3,0,15
5046,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,1,1,1,1,0,11
5047,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,1,0,8
5048,0,0,1,1,2,2,0,1,2,0,0,0,1,0,1,0,0,2,2,4,2,1,22
5049,0,0,2,0,0,0,0,1,0,1,0,1,2,1,4,1,3,2,2,4,3,2,29
5050,0,0,0,0,1,1,1,0,1,0,0,2,1,0,1,0,1,1,1,3,2,1,17
5051,0,1,0,0,2,1,1,0,1,3,1,1,1,2,1,0,6,0,0,6,5,5,37
5052,0,1,0,0,2,3,0,1,1,0,0,0,0,0,3,0,2,1,1,1,4,1,21
5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,0,0,0,0,0,0,0,2,0,1,0,1,3,1,1,0,1,0,0,1,2,3,16
5062,0,0,1,1,2,1,0,3,1,2,2,4,0,2,1,1,1,1,2,2,2,2,31
5063,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,7
5064,0,0,0,2,1,0,0,1,2,1,0,0,0,0,0,2,1,0,2,2,1,1,16
5065,0,0,2,1,0,0,1,1,0,0,0,1,0,2,0,0,0,1,1,1,2,0,13
5066,0,1,0,0,1,0,2,0,1,0,1,0,0,1,1,0,1,1,4,2,3,4,23
5067,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6
5068,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,2,1,3,11
5069,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5
5070,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,1,1,0,0,1,2,1,12
5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,0,0,1,0,0,2,0,1,1,1,1,1,1,0,0,2,0,0,0,1,2,3,17
5073,0,0,0,0,5,0,0,0,1,0,2,0,0,0,0,1,2,0,1,0,5,1,18
5074,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,7
5075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,4,13
5076,0,1,0,0,2,0,0,0,0,0,2,0,1,0,1,1,2,1,0,0,0,0,11
5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5081,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,1,0,0,2,3,12
5082,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,1,1,4,1,14
5083,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4
5084,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,5
5085,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,2,0,1,8
5086,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
5087,0,0,0,1,0,1,0,0,0,0,0,1,2,1,2,0,0,0,1,0,1,0,10
5088,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,1,8
5090,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5
5091,0,0,0,0,3,1,0,1,1,2,0,1,0,0,0,1,0,0,1,0,1,1,13
5092,0,0,0,0,0,1,2,2,0,2,0,1,2,1,1,0,0,0,0,1,2,1,16
5093,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,2,9
5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,7
5096,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,2,1,10
5097,0,1,0,0,2,1,0,1,1,0,0,0,0,0,2,0,0,2,2,2,1,1,16
5098,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,1,8
5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,6
5108,0,0,0,0,1,3,0,3,0,2,0,0,0,0,2,0,0,0,0,0,1,0,12
5109,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,1,6,1,2,17
5110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,0,1,0,0,1,1,1,1,1,3,3,0,1,0,1,0,2,5,3,3,8,5,40
5113,0,1,0,1,2,3,0,2,1,0,4,1,0,1,0,0,0,3,1,3,3,7,33
5114,0,0,0,0,2,0,1,0,1,2,0,1,1,0,0,3,1,2,2,6,4,5,31
5115,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,2,8
5116,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,1,8
5117,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5118,0,0,2,0,2,1,0,3,1,4,0,3,3,0,6,2,2,3,5,5,6,9,57
5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3
5121,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,5
5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6
5126,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,2,10
5127,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,6
5129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5131,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,2,0,1,9
5132,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
5133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
5134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
5137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,4
5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
5141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3
5152,0,0,0,1,2,0,2,2,1,0,0,0,0,0,2,1,0,2,3,4,2,3,25
5153,0,0,1,0,0,3,1,0,4,2,1,1,1,1,1,0,2,1,1,0,2,4,26
5154,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,10
5155,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,1,0,0,0,2,5,0,14
5156,0,0,0,0,0,1,1,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,9
5157,0,0,0,0,2,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,2,12
5158,0,0,2,2,0,3,0,0,1,2,0,3,0,0,2,1,2,1,2,4,2,8,35
5159,0,0,1,0,1,0,1,1,2,1,2,0,0,4,3,5,1,3,0,2,8,5,40
5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,0,0,0,0,0,0,1,0,0,1,0,2,3,2,2,0,0,0,0,2,1,1,15
5162,0,0,0,0,4,0,3,2,0,2,2,0,3,0,2,1,5,1,2,5,2,5,39
5163,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,2,0,0,0,4,13
5164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
5165,0,1,0,0,1,0,0,4,2,1,2,2,0,1,1,1,0,0,0,2,1,2,21
5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5167,0,0,0,0,1,2,0,2,2,0,0,1,2,0,3,0,0,1,2,1,0,1,18
5168,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2,0,8
5169,0,0,0,0,1,0,1,2,1,0,1,0,1,0,1,3,1,1,2,2,2,1,20
5170,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,6
5171,0,0,1,0,1,2,2,1,4,0,3,1,0,2,2,0,0,2,1,1,4,1,28
5172,0,0,0,0,1,1,0,1,2,0,1,1,1,1,0,1,0,0,0,3,2,1,16
5173,0,0,0,1,1,1,0,5,2,0,2,3,0,1,1,4,3,2,0,2,6,5,39
5174,0,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,2,2,2,1,13
5175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4
5202,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
5203,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,1,2,10
5204,0,0,2,1,1,1,1,1,2,1,2,2,1,7,1,1,3,4,0,1,2,0,34
5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,6
5211,0,0,3,0,0,0,1,1,2,1,0,1,3,1,2,2,2,3,3,8,3,4,40
5212,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,6
5213,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,5
5214,0,0,0,0,0,2,0,1,2,1,0,1,0,0,3,1,1,2,1,4,2,1,22
5219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5223,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,0,9
5231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
5233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4
5235,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,9
5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5238,0,0,0,0,1,2,0,0,2,1,1,2,0,0,0,1,0,1,0,1,2,2,16
5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,5
5242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4
5243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
5244,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,0,9
5245,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,1,0,2,10
5250,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5251,0,0,0,0,0,1,1,2,0,1,2,1,2,1,4,0,0,2,4,3,6,4,34
5252,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,2,2,1,2,1,1,16
5253,0,1,0,1,0,1,0,0,2,0,0,1,1,4,0,0,0,0,1,5,2,6,25
5254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,1,0,3,15
5255,0,0,0,2,2,0,0,0,2,1,0,0,1,2,1,3,2,3,0,0,2,2,23
5256,0,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7
5257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,0,7
5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,1,8
5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4
5272,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
5276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
5277,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5280,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,5
5290,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,0,0,3,3,13
5291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3
5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,1,0,0,7
5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4
5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
